Price,Close,High,Low,Open,Volume
2015-03-09,28.393877029418945,28.9365649860489,27.92935511267005,28.577005632618352,354114000
2015-03-10,27.8065242767334,28.411741962376556,27.64796186054095,28.2308471234825,275426400
2015-03-11,27.299571990966797,27.864590683861785,27.2705400092887,27.860124880470842,275756000
2015-03-12,27.793132781982422,27.893631273629303,27.163348708978422,27.315211619681417,193450800
2015-03-13,27.60106658935547,28.005290840517024,27.375506863940092,27.78196316508045,207309200
2015-03-16,27.9047908782959,27.9047908782959,27.440270633053817,27.665830346457884,143497200
2015-03-17,28.37154769897461,28.434079174613988,28.061122370725606,28.116954288811467,204092400
2015-03-18,28.690902709960938,28.84499932962246,28.221914998124866,28.362610800519274,261083600
2015-03-19,28.474279403686523,28.86510284648222,28.451946976297766,28.75343900568345,183238000
2015-03-20,28.11695671081543,28.67527423591279,27.951694696124928,28.6417764452597,274780400
2015-03-23,28.409517288208008,28.55244688380203,28.255420625767034,28.389418612509715,150838800
2015-03-24,28.293386459350586,28.594876805473984,28.26435276829262,28.41398362011301,131369200
2015-03-25,27.554168701171875,28.322416469959414,27.554168701171875,28.25988499182182,206620800
2015-03-26,27.74622917175293,27.889158743873807,27.379971930211312,27.41570517516898,190291600
2015-03-27,27.52513313293457,27.848957547074246,27.44920254903883,27.819925565676716,158184800
2015-03-30,28.2219181060791,28.228617663523096,27.692630917889737,27.703797982866327,188398800
2015-03-31,27.788658142089844,28.248712532420985,27.773025275540377,28.159381136200608,168362400
2015-04-01,27.748462677001953,27.94275836104558,27.491635518697358,27.875759379277465,162485600
2015-04-02,27.987424850463867,28.041023016701327,27.73506518490147,27.92265961866007,128880400
2015-04-06,28.440773010253906,28.476506248490157,27.766324325163154,27.797590056692584,148776000
2015-04-07,28.141521453857422,28.612741291445364,28.13482189606946,28.505544959128052,140049200
2015-04-08,28.049949645996094,28.228612429364464,27.909253854195338,28.105781552816886,149316800
2015-04-09,28.264352798461914,28.26882030656257,27.840031537075223,28.105790337990708,129936000
2015-04-10,28.384946823120117,28.409513003394114,27.974024723727684,28.128119659072386,160752000
2015-04-13,28.329116821289062,28.713242420297313,28.27551865336339,28.66857415662502,145460400
2015-04-14,28.20628547668457,28.427379393486362,28.119187821464017,28.36261416455353,102098400
2015-04-15,28.313486099243164,28.391650455034295,28.14152451650268,28.230855939059044,115881600
2015-04-16,28.177249908447266,28.38494469638553,28.163850794339893,28.201816086880648,113476000
2015-04-17,27.860130310058594,28.170555673798134,27.795365073211876,28.03879314990162,207828000
2015-04-20,28.496606826782227,28.612736451123215,27.953920587647207,28.043251985369725,188217200
2015-04-21,28.342514038085938,28.630605218971876,28.288914173119178,28.608274497684626,129740400
2015-04-22,28.724403381347656,28.780235297985456,28.21075077059283,28.360379898256962,150618000
2015-04-23,28.958892822265625,29.126388541579214,28.617201827482635,28.65293506545306,183083600
2015-04-24,29.09512710571289,29.173293149349522,28.860632382512645,29.142027413436796,178103600
2015-04-27,29.62441062927246,29.731610352000253,29.28941916309429,29.548480048122336,387816800
2015-04-28,29.157669067382812,30.046512514711317,28.936576786641215,30.028649294371498,475696000
2015-04-29,28.72887420654297,29.3876902174093,28.652943608997187,29.068333253061375,253544400
2015-04-30,27.949462890625,28.728876111499925,27.822166165703564,28.728876111499925,332781600
2015-05-01,28.798107147216797,29.06163561358785,27.982962379436504,28.16162352279231,234050400
2015-05-04,28.742277145385742,29.15990230284927,28.644012402453146,28.920940004562222,203953200
2015-05-05,28.09462547302246,28.68644251770801,28.090157964842682,28.619443525852404,197085600
2015-05-06,27.91818618774414,28.306775768552697,27.549695274838232,28.26434297561886,288564000
2015-05-07,28.090869903564453,28.27476343985242,27.81278565963882,27.980981029815805,175763600
2015-05-08,28.620136260986328,28.620136260986328,28.281502301080273,28.409330765141537,222201600
2015-05-11,28.328584671020508,28.606667196040643,28.17384438736146,28.568543323854765,168143200
2015-05-12,28.22767448425293,28.454176395333747,27.99220023537915,28.167123180955276,192640000
2015-05-13,28.259071350097656,28.523698857849375,28.227675011124752,28.290467689070557,138776800
2015-05-14,28.918397903442383,28.918397903442383,28.516973015362268,28.57303815415217,180814000
2015-05-15,28.878036499023438,29.039504394037344,28.752451118889276,28.945315358936725,152832000
2015-05-18,29.19647789001465,29.31533569285124,28.78608072435578,28.790566892937537,203531600
2015-05-19,29.16957664489746,29.351227175666523,29.073142811584166,29.30861711596612,178532800
2015-05-20,29.16732406616211,29.373643343707954,29.005856210353336,29.153868981835398,145819600
2015-05-21,29.465593338012695,29.519417101566336,29.115747429775045,29.169571193328686,158921600
2015-05-22,29.723487854003906,29.819921657140842,29.46783099774743,29.512685839361247,182384000
2015-05-26,29.068649291992188,29.806468364377803,28.95651902510816,29.736948146420776,282790400
2015-05-27,29.611364364624023,29.6607019641253,29.1650880172417,29.230122077341694,183332800
2015-05-28,29.55306053161621,29.59118442161198,29.400564971633127,29.571001789604527,122933200
2015-05-29,29.21666145324707,29.47904586162355,29.131441357179046,29.42970827147302,203538000
2015-06-01,29.274967193603516,29.46559000710588,29.16508172727694,29.216660689469904,128451200
2015-06-02,29.144895553588867,29.301877216334294,29.00136897308682,29.122468135220835,134670400
2015-06-03,29.180776596069336,29.364671857620934,29.131439009894216,29.301879188296933,123934000
2015-06-04,29.010343551635742,29.283941683817417,28.909426993162494,29.059681144123864,153800400
2015-06-05,28.851112365722656,29.084345205321515,28.786078325454806,29.04173516220574,142507200
2015-06-08,28.660491943359375,28.976700062553448,28.442958989469293,28.907176434675755,210699200
2015-06-09,28.57527732849121,28.723290104771344,28.171609386855806,28.4138094674482,224301600
2015-06-10,28.902700424194336,29.005858359639028,28.671710623313455,28.687408793181845,156349200
2015-06-11,28.837661743164062,29.194235177107373,28.812992947120826,28.969974639239496,141563600
2015-06-12,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
2015-06-15,28.463146209716797,28.53490951126304,28.191791172277195,28.2792526425688,175955600
2015-06-16,28.615638732910156,28.671703856489906,28.339799283041987,28.487810319587197,125976400
2015-06-17,28.548362731933594,28.678432523406265,28.42277568672391,28.642551732611967,131672400
2015-06-18,28.67844009399414,28.77487220423219,28.530429012566156,28.53267209726164,141628800
2015-06-19,28.391380310058594,28.66497840684529,28.3465288923111,28.640309613792592,218867600
2015-06-22,28.617891311645508,28.718807883182006,28.499033483977787,28.590979427448673,136157200
2015-06-23,28.487815856933594,28.61788737955462,28.45417643405269,28.588734125576302,121075600
2015-06-24,28.73002052307129,29.109021417570688,28.508003047398923,28.52818567656355,221123600
2015-06-25,28.593219757080078,28.974462002785604,28.593219757080078,28.898214238033376,127752400
2015-06-26,28.425024032592773,28.703106628869005,28.371201980952378,28.631343323024424,176267200
2015-06-29,27.927165985107422,28.36223199911009,27.915953984203853,28.135728364802574,196645600
2015-06-30,28.129003524780273,28.283743866478435,28.00117506758643,28.160399867882457,177482800
2015-07-01,28.391380310058594,28.46762977339563,28.254581261665244,28.458659147651748,120955200
2015-07-02,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
2015-07-06,28.256826400756836,28.308407074792264,27.998926452523776,28.01911078965835,112241600
2015-07-07,28.18731117248535,28.290470827837684,27.756729584136583,28.23216260143077,187787200
2015-07-08,27.487611770629883,27.951830976947246,27.480884228809224,27.915950183579728,243046400
2015-07-09,26.926959991455078,27.821758968025282,26.736338895730672,27.774664465150213,314380000
2015-07-10,27.646841049194336,27.7746694975796,27.182621767061306,27.34633272564635,245418000
2015-07-13,28.18058204650879,28.20300775972198,27.88007201434083,28.039296802418413,165762000
2015-07-14,28.16936683654785,28.339805327655316,28.04153839596029,28.265798938111953,127072400
2015-07-15,28.440719604492188,28.514725988095567,28.16263703361612,28.194033370119612,134596800
2015-07-16,28.819721221923828,28.8331797289711,28.559579881091377,28.64704135620482,144889600
2015-07-17,29.068649291992188,29.068649291992188,28.774868540267114,28.94755010941288,184658800
2015-07-20,29.618099212646484,29.819932384741435,29.310859862394796,29.371411182801364,235600800
2015-07-21,29.322063446044922,29.808708371380416,29.225633063478252,29.793011914147154,307025600
2015-07-22,28.0819034576416,28.1446961314303,27.357541202785857,27.357541202785857,461802400
2015-07-23,28.068450927734375,28.501272141588753,28.046023504221505,28.301680391324023,203998000
2015-07-24,27.920433044433594,28.198515593273896,27.785877082799374,28.10432659122713,168649200
2015-07-27,27.5324649810791,27.72084471917167,27.386697002890582,27.604228283454344,177822000
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400
2015-07-29,27.581802368164062,27.696175718624897,27.42033451127161,27.6176848745722,148046800
2015-07-30,27.442760467529297,27.48761188717185,27.2947477029593,27.431546757132665,134513200
2015-07-31,27.202802658081055,27.503310943531275,27.115341189272588,27.494340317118606,171540000
2015-08-03,26.561420440673828,27.487615908468857,26.355099431607222,27.247657185235305,279904000
2015-08-04,25.709224700927734,26.395461313253474,25.397502729252192,26.33266864427882,496554400
2015-08-05,25.87966537475586,26.337157058984335,25.139604945068488,25.330226052420674,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.023839950561523,26.18829191624943,25.794059564822017,25.81208202766498,154681600
2015-08-10,26.96999740600586,27.03082106695544,26.25136763075824,26.25136763075824,219806400
2015-08-11,25.566532135009766,26.62307544621346,25.53048892601448,26.53972283991694,388331200
2015-08-12,25.96076774597168,26.001317435345992,24.69697109897535,25.35027088613176,404870000
2015-08-13,25.940488815307617,26.22208334930202,25.80307054522102,26.1409839860143,194143200
2015-08-14,26.122961044311523,26.201807168640773,25.683674266822425,25.7535091599831,171718000
2015-08-17,26.39329719543457,26.503681787781417,26.01933877421499,26.140987837067737,163538800
2015-08-18,26.244611740112305,26.456371389120584,26.134227159098433,26.22884251425318,138242800
2015-08-19,25.908952713012695,26.24911770342962,25.834611336808948,26.154502343924918,193146000
2015-08-20,25.377300262451172,25.76026814897075,25.14751815556609,25.69944448462862,274006400
2015-08-21,23.825153350830078,25.208345711623945,23.800372891702107,24.877190229383636,513102000
2015-08-24,23.23042106628418,24.509986574734764,20.725355713481914,21.371897320238247,648825200
2015-08-25,23.370094299316406,25.030376376823522,23.316028627218614,25.030376376823522,414406400
2015-08-26,24.71048927307129,24.75554372046111,23.665210281431083,24.12477114470164,387098400
2015-08-27,25.438121795654297,25.510209923032157,24.78482217451439,25.282682791483722,338464400
2015-08-28,25.5214786529541,25.52598340972898,25.127246264554955,25.269169305640595,212657600
2015-08-31,25.402074813842773,25.800811833137107,25.230864892261867,25.23762288464912,224917200
2015-09-01,24.266695022583008,25.20384089964455,24.185595645305373,24.814114959848578,307383600
2015-09-02,25.30746078491211,25.30746078491211,24.584326294987832,24.832130836872942,247555200
2015-09-03,24.863670349121094,25.406583689783915,24.789328983371657,25.34125355491773,212935600
2015-09-04,24.615869522094727,24.88169485787396,24.444661265551147,24.548287858317043,199985200
2015-09-08,25.300701141357422,25.357020039254643,24.852403195336144,25.17454736005689,219374400
2015-09-09,24.81411361694336,25.685929297421087,24.728507768495984,25.627358864892383,340043200
2015-09-10,25.359277725219727,25.519223217061295,24.757792202650027,24.841143086181784,251571200
2015-09-11,25.728727340698242,25.728727340698242,25.17680278092092,25.183560774260123,199662000
2015-09-14,25.976531982421875,26.332467885341497,25.87515863782471,26.262632991006413,233453600
2015-09-15,26.195053100585938,26.251372014792125,25.776040241394576,26.116206964440654,173364800
2015-09-16,26.224336624145508,26.253621836984625,26.005818990460128,26.188291698758928,148694000
2015-09-17,25.663400650024414,26.24235897954354,25.618346209241246,26.055381503448316,256450400
2015-09-18,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
2015-09-21,25.954004287719727,25.990049212339446,25.604828103728384,25.607079622479663,200888000
2015-09-22,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
2015-09-23,25.75351333618164,25.843623943763124,25.523732919629904,25.598072581071506,143026800
2015-09-24,25.906702041625977,26.019339876589566,25.314227648455592,25.512469619253405,200878000
2015-09-25,25.84136962890625,26.287416172549907,25.6859288802746,26.23109725999836,224607600
2015-09-28,25.32999610900879,25.80983265267475,25.32999610900879,25.64763390024769,208436000
2015-09-29,24.568557739257812,25.571035245704575,24.298227691854485,25.417847760518285,293461600
2015-09-30,24.847904205322266,25.127245522468844,24.494221513209634,24.818617271641646,265892000
2015-10-01,24.68570327758789,24.6947145087892,24.174326648892244,24.570812228166922,255716400
2015-10-02,24.865922927856445,25.00784767192237,24.228394213815974,24.33202079531625,232079200
2015-10-05,24.956031799316406,25.08894530294106,24.570810712485372,24.7532834065852,208258800
2015-10-06,25.0754337310791,25.172302335816095,24.728509000595842,24.92224621006983,192787200
2015-10-07,24.956031799316406,25.179054171962477,24.647405313613383,25.172296178657522,187062400
2015-10-08,24.667678833007812,24.8231195509859,24.377073095304482,24.8231195509859,247918400
2015-10-09,25.257902145385742,25.29394534944359,24.665426187976884,24.780317230924524,211064400
2015-10-12,25.140762329101562,25.399829671713846,25.10471911864385,25.395324914925443,121868800
2015-10-13,25.183561325073242,25.332242337937164,24.933505253754483,24.965043702504907,132197200
2015-10-14,24.82762336730957,25.122733849725346,24.681193885350055,25.070921424837714,177849600
2015-10-15,25.199329376220703,25.253395040316168,24.890701177856,24.989822994294745,150694000
2015-10-16,25.01460075378418,25.23086510558611,24.899709726080683,25.18130420270553,156930400
2015-10-19,25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800
2015-10-20,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
2015-10-21,25.62735939025879,26.037361019949046,25.613841682022336,25.681425067053965,167180800
2015-10-22,26.019332885742188,26.019332885742188,25.703946688838375,25.75576083523572,166616400
2015-10-23,26.825820922851562,26.859612609192745,26.206312975224012,26.289663853653483,237467600
2015-10-26,25.969770431518555,26.611805536366205,25.888671079462387,26.600542787796204,265335200
2015-10-27,25.805330276489258,26.253628406179207,25.67917472478617,25.996814264047913,279537600
2015-10-28,26.868623733520508,26.87538344616757,26.145489164784397,26.341479582349322,342205600
2015-10-29,27.152481079101562,27.18852601772275,26.64335749273953,26.74022611688739,204909200
2015-10-30,26.920434951782227,27.307909269597495,26.909170483981082,27.256095123915298,197461200
2015-11-02,27.298898696899414,27.33944837575756,26.945216055248697,27.21329458318401,128813200
2015-11-03,27.612028121948242,27.81928124568413,27.190762163269092,27.211037859458635,182076000
2015-11-04,27.483625411987305,27.893626968237143,27.398021295835473,27.73818624173742,179544400
2015-11-05,27.356924057006836,27.75736958459143,27.189507040235085,27.56732720046488,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.277748107910156,27.558285135925956,27.160104104572454,27.36598154193185,135485600
2015-11-10,26.418033599853516,26.71214617404694,26.25740347046507,26.447445892916978,236511600
2015-11-11,26.268722534179688,26.56509633666233,26.065106220000256,26.327545408514624,180872000
2015-11-12,26.18048095703125,26.42934449661561,26.164644233405156,26.302650707606862,130102400
2015-11-13,25.415788650512695,26.146544261482767,25.39995192710831,26.06283488001765,183249600
2015-11-16,25.83207130432129,25.8456451456905,25.112628368504968,25.198598907299004,152426800
2015-11-17,25.72121810913086,26.028904551001,25.63750871392068,25.999492255510937,110467600
2015-11-18,26.535680770874023,26.580928065036172,26.130711101650345,26.189533964920045,186698800
2015-11-19,26.872779846191406,27.092232864564693,26.415775926027784,26.61486645220546,173183200
2015-11-20,26.990428924560547,27.13069660030205,26.888619903121032,26.967803546858004,137148400
2015-11-23,26.639747619628906,27.08770337092172,26.54698843422154,26.983631500342046,129930000
2015-11-24,26.895401000976562,27.001734039282514,26.49721998554499,26.544730161497384,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.653324127197266,26.78906945855036,26.60581395165312,26.761920047065026,52185600
2015-11-30,26.76418113708496,27.01530756676668,26.639748500369347,26.694045593630037,156721200
2015-12-01,26.5469913482666,26.879564306387156,26.43839715341516,26.865990463549124,139409600
2015-12-02,26.30717658996582,26.721196041590446,26.26192929816934,26.54699034341955,133546400
2015-12-03,26.062841415405273,26.422563831611907,25.841127232147954,26.36826672719209,166278000
2015-12-04,26.929336547851562,26.97910960484569,26.042476503819948,26.083199757172093,231108000
2015-12-07,26.759658813476562,27.117118319395093,26.65332576953224,26.91802780112242,128336800
2015-12-08,26.748350143432617,26.8320578205441,26.438400789439882,26.587718259414373,137238000
2015-12-09,26.15785789489746,26.626174419490294,26.035688141602794,26.614861734045554,185445600
2015-12-10,26.282297134399414,26.456502879450248,26.132979650429846,26.252886559424468,116850800
2015-12-11,25.6058349609375,26.10582499158112,25.531175370903846,26.06057769669181,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400
2015-12-16,25.189556121826172,25.33661243989637,24.614908146843884,25.128472092574132,224954000
2015-12-17,24.655635833740234,25.395439870494915,24.655635833740234,25.34340391128762,179091200
2015-12-18,23.988216400146484,24.77779317045669,23.938443345810153,24.63978841898795,385813200
2015-12-21,24.282329559326172,24.291379362707698,23.884146840906606,24.27101687358089,190362400
2015-12-22,24.25971031188965,24.370567402781692,24.083241703068634,24.298170688678386,131157600
2015-12-23,24.57192039489746,24.626217498021944,24.252921246134328,24.268757973132043,130629600
2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
2015-12-28,24.166948318481445,24.363777671352185,24.022154906969735,24.341152298368666,106816800
2015-12-29,24.60132598876953,24.757432070501743,24.17599560254615,24.19861924709794,123724800
2015-12-30,24.28006935119629,24.59227983491533,24.248395898909155,24.565132147854186,100855200
2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
2016-01-04,23.834379196166992,23.838904961921934,23.07647568316033,23.21448219542985,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782363891601562,23.160185946734472,22.59458603158971,22.75069043443937,273829600
2016-01-07,21.820842742919922,22.65340583772468,21.816318703339366,22.32535859680786,324377600
2016-01-08,21.936227798461914,22.422644090582867,21.890980493830487,22.295950256755653,283192000
2016-01-11,22.29142189025879,22.41132878701104,22.0221957987083,22.39096802012428,198957600
2016-01-12,22.614952087402344,22.780108060710678,22.361562644788332,22.74843459614322,196616800
2016-01-13,22.033510208129883,22.89322277160208,22.01314943965227,22.696393379282014,249758400
2016-01-14,22.515396118164062,22.732587960687326,21.66020949524555,22.162462394692575,252680400
2016-01-15,21.974685668945312,22.105905253885545,21.574241717886682,21.764282446911434,319335600
2016-01-19,21.868350982666016,22.31856792960295,21.60591185310772,22.264270833377413,212350800
2016-01-20,21.89776039123535,22.2144966002557,21.13533129768815,21.51541440329787,289337600
2016-01-21,21.786909103393555,22.144366932724644,21.479222615965675,21.95885023231142,208646000
2016-01-22,22.94525909423828,22.954308900857807,22.255228168722105,22.314049322637842,263202000
2016-01-25,22.497299194335938,22.97013981957926,22.44526325095706,22.967876936978346,207178000
2016-01-26,22.62172508239746,22.823078437195598,22.18734492773676,22.608151241962222,300308000
2016-01-27,21.135337829589844,21.861567934629136,21.117238217521038,21.728087179288206,533478800
2016-01-28,21.28691864013672,21.384201899439223,20.902311369075118,21.219047682576814,222715200
2016-01-29,22.02219581604004,22.02219581604004,21.34573885155747,21.445284981501306,257666000
2016-02-01,21.816314697265625,21.879661596204325,21.583287864995317,21.825364500838802,163774000
2016-02-02,21.375144958496094,21.72807862451077,21.329895946139512,21.587809275315365,149428800
2016-02-03,21.798215866088867,21.90907294317787,21.284652009062455,21.49279232043426,183857200
2016-02-04,21.97336769104004,22.139419786598744,21.652639308440207,21.805042169217714,185886800
2016-02-05,21.386499404907227,22.046155681463933,21.311436428419146,21.95516830962167,185672400
2016-02-08,21.611696243286133,21.768647700515437,21.163584812663363,21.18405606278197,216085600
2016-02-09,21.607141494750977,21.823236702575873,21.366026453718202,21.44791490830285,177324800
2016-02-10,21.4433650970459,21.916498015833483,21.40469603019183,21.818686900271047,169374400
2016-02-11,21.31370735168457,21.545725209408825,21.061218248805595,21.33418033227886,200298800
2016-02-12,21.379671096801758,21.495680014549343,21.15675390553398,21.425165640741696,161405600
2016-02-16,21.982467651367188,22.030235636781015,21.520708723593557,21.613969532609126,196231600
2016-02-17,22.319120407104492,22.339591657057134,21.871008980114674,21.98929136253433,179452800
2016-02-18,21.89603042602539,22.494269555500004,21.857359617273673,22.482895481965976,156084000
2016-02-19,21.845991134643555,22.009768103973737,21.791399390013584,21.836892221298513,141496800
2016-02-22,22.037059783935547,22.041610107641716,21.818691102919704,21.90740332534989,137123200
2016-02-23,21.53890037536621,21.950616037939255,21.507055060882077,21.92786963265623,127770400
2016-02-24,21.859628677368164,21.923319306324775,21.22726923924256,21.377398637874126,145022800
2016-02-25,22.009756088256836,22.009756088256836,21.66627967261572,21.84825436929111,110330800
2016-02-26,22.043886184692383,22.29637362678698,21.968821459384216,22.10985026221038,115964400
2016-02-29,21.99384117126465,22.344141457586762,21.98474225968538,22.032510243896585,140865200
2016-03-01,22.8673152923584,22.921907025044668,22.159890987375892,22.21220929380349,201628400
2016-03-02,22.917362213134766,22.94920754040217,22.664873021628786,22.862770471453526,132678400
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.431432723999023,23.599758224447882,23.058386082226058,23.285853631377364,184220400
2016-03-07,23.172122955322266,23.39049162345449,22.96512662490448,23.29040533310392,143315600
2016-03-08,22.981048583984375,23.14710067558947,22.83774463799302,22.92418169082973,126247600
2016-03-09,23.001522064208984,23.106156941618256,22.808173234959792,23.04473972383984,108806800
2016-03-10,23.012887954711914,23.256278125061094,22.780871854228533,23.067481407540456,134054400
2016-03-11,23.260833740234375,23.26538232795209,23.087957904484547,23.256283417076858,109632800
2016-03-14,23.31997299194336,23.408686935062335,23.15164748704423,23.18121937989713,100304400
2016-03-15,23.78856086730957,23.92504107358247,23.622508763793558,23.647530337411585,160270800
2016-03-16,24.104738235473633,24.18207637486654,23.790831883858232,23.795382207022403,153214000
2016-03-17,24.066070556640625,24.218473418092056,23.874996887818018,24.00237817673982,137682800
2016-03-18,24.093368530273438,24.225300158912106,23.92731814891797,24.1889045087607,176820800
2016-03-21,24.091093063354492,24.48688618030919,23.91594204885525,24.09564165151812,142010800
2016-03-22,24.275339126586914,24.40499557088636,23.93186261309757,23.940961524067337,129777600
2016-03-23,24.14113426208496,24.35495434812991,24.088817689184573,24.220749305486347,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.92731475830078,24.154782333193452,23.897742862883216,24.111562938623084,77645600
2016-03-29,24.49370574951172,24.518727318740748,23.856795918037708,23.85907107945117,124760400
2016-03-30,24.921350479125977,25.11697276007182,24.70298178455761,24.71435585908893,182404400
2016-03-31,24.791688919067383,24.998685232017372,24.766667348591234,24.957741001732746,103553600
2016-04-01,25.01915740966797,25.02143257127942,24.611990253209825,24.743921859636675,103496000
2016-04-04,25.27619743347168,25.51958766809767,25.082848607328156,25.116969090497005,149424800
2016-04-05,24.978214263916016,25.187485755272856,24.88950204705036,24.90997503156392,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.689332962036133,25.116971415747532,24.593796988670825,25.010061368459674,127207600
2016-04-08,24.716623306274414,24.969110674747515,24.605162964066047,24.773490190300883,94326800
2016-04-11,24.79851722717285,25.160191617083978,24.75529956285598,24.787144888327393,117630000
2016-04-12,25.121517181396484,25.135164679275295,24.71662521355453,24.871301484020258,108929200
2016-04-13,25.4854679107666,25.55370714360792,25.203408597054672,25.203408597054672,133029200
2016-04-14,25.499109268188477,25.565075058853616,25.32396003710065,25.389925827765794,101895600
2016-04-15,24.98731231689453,25.544608906877208,24.960017319067358,25.501389513064392,187756000
